1,0.000183183,0.000258845,0.000157907,0.000190746,0.000145482,0.000180861,0.000257358,0.00014023,0.000200374,0.000136459,0.000166383,0.000233878,0.000131391,0.00015034,0.000125058,0.000125058
5,0.000959011,0.001081733,0.001085034,0.000902059,0.001708938,0.000928491,0.00107651,0.001260186,0.000946662,0.002160691,0.000695662,0.000859806,0.000836111,0.000579192,0.001789496,0.001789496
15,0.006176662,0.008224985,0.006158367,0.006521301,0.007761102,0.005783544,0.007959501,0.006215632,0.006788136,0.009099329,0.003969851,0.006406088,0.003656426,0.004243271,0.007195704,0.007195704
30,0.019411012,0.028834397,0.018924069,0.021223045,0.023247327,0.018085091,0.028010887,0.018125098,0.022356685,0.025185801,0.012112541,0.022132455,0.010824621,0.014092885,0.020148441,0.020148441
