5.11496582343e-05,4.33669118694e-05,4.97108351427e-05,2.52822647017e-05,1.19164931979e-05,0.191201085896,0.40221446013,0.125213540106,13.5220194035,0.12944863752,13.5220184561,13.5220194614,8.68354805653e-05,5.07530126278e-05,1.35971156613e-05,7.35348849722e-06
9.64301894449e-05,8.20066231545e-05,9.37636563383e-05,4.84902890953e-05,2.37135401783e-05,0.177094308809,0.372895106309,0.1159276439,12.3536015252,0.119852009402,12.3536012166,12.3536015762,0.000163086000945,9.60031983284e-05,2.69090560534e-05,1.54608914584e-05
8.55446511699e-05,7.2536396385e-05,8.31397871663e-05,4.23095786214e-05,1.99832657303e-05,0.162975377054,0.34514851139,0.106460744938,13.5182420522,0.110080191807,13.5182413526,13.5182421361,0.000146115007768,8.54328844142e-05,2.29992592218e-05,1.26663886919e-05
7.46300341321e-05,6.3293901409e-05,7.25344240998e-05,3.69566661077e-05,1.76256468368e-05,0.153357306402,0.322597575103,0.100436685224,13.6396786352,0.103832706846,13.6396783198,13.6396787063,0.000127831369475,7.47955266452e-05,2.0643751952e-05,1.10629934654e-05
3.40527515194e-05,2.88820203007e-05,3.30968372587e-05,1.68678657417e-05,8.01093934881e-06,0.00679427436351,0.0145749246765,0.0044207152674,12.9258049235,0.0045721469481,12.9258042059,12.9258050626,5.83598777219e-05,3.41454730174e-05,9.2863529117e-06,5.17594236652e-06
4.4011602582e-05,3.73109785377e-05,4.277281015e-05,2.17410242738e-05,1.02218916791e-05,0.000276218353959,0.000595559712201,0.000179089210595,12.6624216348,0.000185281252542,12.6624209549,12.6624217529,7.49608207176e-05,4.38030949278e-05,1.16917282505e-05,7.12504845232e-06
4.51816758177e-05,3.81691911914e-05,4.38852214433e-05,2.18749176618e-05,9.82137541978e-06,7.33257547316e-06,1.84191998226e-05,3.96278634103e-06,13.6332751626,4.17751879771e-06,13.6332746432,13.6332751111,7.71277659606e-05,4.46982836193e-05,1.12691999208e-05,7.44255585779e-06
1.52941539625e-05,1.1997815927e-05,1.46847564659e-05,4.33749798834e-06,-1.32687669674e-06,-6.72263301939e-06,-6.36757320403e-06,-6.81391449965e-06,20.16816671,-6.81085919982e-06,20.1681821031,20.1681851084,2.28582208784e-05,1.06553027552e-05,-1.89853612415e-06,2.56554690044e-07
1.51257171586e-05,1.14641288942e-05,1.44487943625e-05,2.95470426636e-06,-3.34157336719e-06,-9.33792278479e-06,-8.95519807429e-06,-9.4386951047e-06,23.4367401773,-9.43500002101e-06,23.4367606938,23.4367665406,2.4191115867e-05,1.03656412301e-05,-3.87782108453e-06,-1.36143551299e-06
1.2613534424e-05,8.99932133337e-06,1.19453813824e-05,5.99232530909e-07,-5.61813893643e-06,-1.15409326352e-05,-1.1169086774e-05,-1.16397749565e-05,29.7330718507,-1.1636120673e-05,29.7331075947,29.7331173709,2.2048420751e-05,8.20348522894e-06,-6.06961671857e-06,-3.47600788761e-06
