,Unnamed: 0,p0,m0,p1,m1,p2,m2,p3,m3
7513,7513,3672.4428091,4.76449303247,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7514,7514,3717.36112877,4.80089614776,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7515,7515,3695.26335134,4.78301304249,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7516,7516,3699.76434416,4.78665957138,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7517,7517,3699.72194422,4.78662523018,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7518,7518,3699.57770333,4.78650840304,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7519,7519,3699.42928813,4.78638819276,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7520,7520,3699.28017197,4.78626741247,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7521,7521,3699.12841058,4.7861444873,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7522,7522,3698.97472049,4.78601999754,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7523,7523,3698.81978562,4.78589449706,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7524,7524,3698.66387851,4.78576820661,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7525,7525,3666.62475259,4.75976288162,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7526,7526,3711.455839,4.79612198937,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7527,7527,3689.38183365,4.77824496871,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7528,7528,3693.86635012,4.78188082888,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7529,7529,3693.81147475,4.78183635055,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7530,7530,3694.53540692,4.78242309736,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7531,7531,3695.41524184,4.78313613174,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7532,7532,3696.29537038,4.78384932551,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7533,7533,3697.17661636,4.78456334609,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7534,7534,3698.05649649,4.78527618149,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7535,7535,3698.93704712,4.78598948155,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7536,7536,3699.82088534,4.78670536579,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7537,7537,3700.76120319,4.78746691011,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7538,7538,3701.72114563,4.78824425568,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7539,7539,3702.68355639,4.78902350646,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7540,7540,3703.64798979,4.78980430097,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7541,7541,3672.75275075,4.76474492155,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7542,7542,3718.71741287,4.80199214633,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7543,7543,3697.8395257,4.78510040977,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7544,7544,3703.51531422,4.7896968939,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7545,7545,3704.66969757,4.79063136161,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7546,7546,3705.73310621,4.79149206657,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7547,7547,3706.79729087,4.79235328528,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7548,7548,3707.86330968,4.79321587366,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7549,7549,3708.95757839,4.79410120167,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7550,7550,3710.06285564,4.79499531359,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7551,7551,3711.17339607,4.79589355909,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7552,7552,3711.72026358,4.79633583973,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7553,7553,3712.7534598,4.79717135784,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7554,7554,3713.86537986,4.79807041767,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7555,7555,3714.99594033,4.79898442184,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7556,7556,3716.13577872,4.79990579653,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7557,7557,3717.27931828,4.80083003167,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7558,7558,3718.42505668,4.80175591207,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7559,7559,3719.57368127,4.80268399239,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7560,7560,3750.67991711,4.82776739619,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7561,7561,3753.45926433,4.83000391074,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7562,7562,3755.65876501,4.83177328523,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7563,7563,3757.87912113,4.8335589506,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7564,7564,3760.08528607,4.83533271971,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7565,7565,3762.28462532,4.83710052175,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7566,7566,3764.47766589,4.83886278501,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7567,7567,3766.69024213,4.84064026532,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7568,7568,3768.90516148,4.84241914422,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7569,7569,3771.11483343,4.84419332688,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7570,7570,3773.3179131,4.84596173775,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7571,7571,3774.48398559,4.84689755018,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7572,7572,3776.51354453,4.84852602062,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7573,7573,3778.70158988,4.85028120333,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7574,7574,3780.87954183,4.85202782253,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7575,7575,3783.05066423,4.85376850148,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7576,7576,3785.20877139,4.85549828758,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7577,7577,3787.35362588,4.85721699924,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7578,7578,3789.48096917,4.85892123406,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7579,7579,3791.61263549,4.86062848815,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7580,7580,3793.72362512,4.86231874465,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7581,7581,3795.79634974,4.86397793925,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7582,7582,3797.80583267,4.86558610935,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7583,7583,3799.71585077,4.86711431378,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7584,7584,3801.78801011,4.8687718454,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7585,7585,3803.94279521,4.87049502653,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7586,7586,3806.14663472,4.87225696933,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7587,7587,3868.52821998,4.92193600109,21841.4810031,32.7097017162,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7588,7588,3797.48687667,4.86533087818,21760.0834607,32.6307498492,3946.61007244,4.90216561352,1683.24674256,1.17970213387
7589,7589,3849.5465319,4.90685898838,21880.1122348,32.747124998,3948.43001461,4.90356755739,1683.24674256,1.17970213387
7590,7590,3852.48418691,4.90919459237,21942.3909244,32.8073925469,3954.40931166,4.90817144369,1683.24674256,1.17970213387
7591,7591,3864.04039155,4.9183744486,22042.0497693,32.9036701129,3967.63692846,4.91834488559,1683.24674256,1.17970213387
7592,7592,3876.02443141,4.92788075246,22142.8018076,33.0008009523,3980.0285869,4.92786114491,1683.24674256,1.17970213387
7593,7593,3887.99603724,4.93736362075,22244.0355294,33.0981920905,3992.62146652,4.9375178845,1683.24674256,1.17970213387
7594,7594,3899.99786277,4.94685687064,22345.7892835,33.1958787212,4005.27353642,4.94720581668,1683.24674256,1.17970213387
7595,7595,3912.11238523,4.9564255588,22449.5480396,33.2952801582,4018.16744495,4.95706435599,1683.24674256,1.17970213387
7596,7596,3924.18392009,4.96594666028,22552.5944046,33.3937905666,4030.96558786,4.9668351934,1683.24674256,1.17970213387
7597,7597,3936.2029968,4.97541292707,22655.4034093,33.4918682963,4043.72696594,4.97656366432,1683.24674256,1.17970213387
7598,7598,3948.22907722,4.98487132745,22758.6159592,33.5901255998,4056.52775351,4.98630790073,1683.24674256,1.17970213387
7599,7599,3960.30000942,4.99435160141,22862.4524523,33.688770563,4069.40164664,4.99609343031,1683.24674256,1.17970213387
7600,7600,3972.40949742,5.00384872469,22966.898887,33.7877875485,4082.34349436,5.00591616792,1683.24674256,1.17970213387
7601,7601,4006.85961474,5.03079390786,23272.305781,34.0761375899,4120.16656146,5.03454112256,1683.24674256,1.17970213387
7602,7602,4022.50953442,5.04299906167,23413.0361,34.2084225501,4137.61334794,5.04770401779,1683.24674256,1.17970213387
7603,7603,4035.53373428,5.05313970017,23525.911458,34.3142601839,4151.56146595,5.05820882155,1683.24674256,1.17970213387
7604,7604,4121.85505562,5.119970005,23917.4569552,34.679595389,4200.07551975,5.09461966487,1683.24674256,1.17970213387
7605,7605,4033.63688297,5.05166375605,23639.5484765,34.4205763956,4165.49474087,5.06868613227,1683.24674256,1.17970213387
7606,7606,4093.74927889,5.09828218854,23947.5641767,34.7075729077,4203.61191289,5.09726616402,1683.24674256,1.17970213387
7607,7607,4096.89682358,5.10071441227,24023.8677643,34.7784066027,4212.99990384,5.10428677108,1683.24674256,1.17970213387
7608,7608,4110.04122424,5.11086223467,24140.5949594,34.8865661211,4227.37281718,5.11502121488,1683.24674256,1.17970213387
7609,7609,4123.23487444,5.12103297535,24257.7794344,34.9949075632,4241.79876286,5.12577827306,1683.24674256,1.17970213387
7610,7610,4136.42000035,5.13118209774,24375.1733146,35.1032013714,4256.2417655,5.13653108007,1683.24674256,1.17970213387
7611,7611,4149.62711125,5.14133313285,24493.0239404,35.2116753317,4270.73272722,5.14730261218,1683.24674256,1.17970213387
7612,7612,4162.85447938,5.15148475027,24611.3377429,35.3203342084,4285.27188243,5.15809295878,1683.24674256,1.17970213387
7613,7613,4176.11256555,5.16164496112,24730.1715078,35.4292288141,4299.86660794,5.16890749687,1683.24674256,1.17970213387
7614,7614,4189.39590401,5.17180955119,24849.523227,35.5383558127,4314.51615502,5.17974556279,1683.24674256,1.17970213387
7615,7615,4202.65404047,5.18193998083,24968.9551402,35.6473147935,4329.16813442,5.19056838209,1683.24674256,1.17970213387
7616,7616,4313.75698075,5.26625785083,25373.9612452,36.015030601,4378.95896122,5.22722056099,1683.24674256,1.17970213387
7617,7617,4200.3518858,5.18018198721,25091.690819,35.759038041,4344.13744293,5.20160808157,1683.24674256,1.17970213387
7618,7618,4261.69675889,5.22687533265,25407.0604588,36.0449623204,4382.85517703,5.23008048626,1683.24674256,1.17970213387
7619,7619,4264.78092404,5.22921463156,25487.3521299,36.1174957567,4392.67455753,5.23728294806,1683.24674256,1.17970213387
7620,7620,4277.32489102,5.23872100014,25604.6725966,36.2232909984,4407.00778342,5.24778290755,1683.24674256,1.17970213387
7621,7621,4289.97702834,5.24829627023,25722.9821694,36.3297521887,4421.45939289,5.25835357697,1683.24674256,1.17970213387
7622,7622,4302.63038901,5.25785938956,25841.631732,36.436292903,4436.24197837,5.26914978366,1683.24674256,1.17970213387
7623,7623,4315.30755266,5.26742744062,25960.7605153,36.5430373175,4450.39739525,5.27947233017,1683.24674256,1.17970213387
7624,7624,4327.99800434,5.27699248586,26080.3171355,36.6499383008,4465.17675477,5.29023364684,1683.24674256,1.17970213387
7625,7625,4458.49625274,5.3746080062,26492.9302071,37.0171499383,4515.6213308,5.32684015342,1683.24674256,1.17970213387
7626,7626,4324.13163209,5.27407970246,26204.2119964,36.7604801828,4480.22869823,5.30117648351,1683.24674256,1.17970213387
7627,7627,4394.56461986,5.32695362661,26521.6545609,37.0426150987,4519.0270704,5.32930477456,1683.24674256,1.17970213387
7628,7628,4387.94639402,5.32200213238,26601.2230127,37.1130890119,4528.73122556,5.33632263284,1683.24674256,1.17970213387
7629,7629,4401.08851504,5.33183116558,26721.5100801,37.2194431297,4543.38904314,5.34690968104,1683.24674256,1.17970213387
7630,7630,4415.69668086,5.34274071056,26843.2813957,37.3268848524,4558.22436432,5.35760882652,1683.24674256,1.17970213387
7631,7631,4429.01686522,5.35267380741,26965.4477414,37.4344493962,4573.09906529,5.36832017793,1683.24674256,1.17970213387
7632,7632,4442.85366696,5.36297750638,27088.0103566,37.5421371356,4588.01364466,5.37904404201,1683.24674256,1.17970213387
7633,7633,4582.22037025,5.46594071301,27509.9695012,37.9111762638,4639.38794927,5.41585999605,1683.24674256,1.17970213387
7634,7634,4434.60085947,5.35683377176,27218.0293869,37.6561308526,4603.78825196,5.39036871161,1683.24674256,1.17970213387
7635,7635,4516.62494519,5.41766276063,27540.6948576,37.9379458037,4643.02240842,5.4184573533,1683.24674256,1.17970213387
7636,7636,4512.43177629,5.41456559142,27623.1367042,38.0097054158,4653.04219083,5.42561308897,1683.24674256,1.17970213387
7637,7637,4525.4933497,5.4242087778,27746.3807787,38.1167962713,4667.99016074,5.43627507829,1683.24674256,1.17970213387
7638,7638,4539.49341527,5.43453052838,27871.1567721,38.2249947726,4683.1247718,5.44705407993,1683.24674256,1.17970213387
7639,7639,4553.33273639,5.44471927711,27996.1155827,38.3331278858,4698.2737122,5.45782712654,1683.24674256,1.17970213387
7640,7640,4567.18485943,5.45490308795,28121.3756198,38.4412982205,4713.45165827,5.46860466207,1683.24674256,1.17970213387
7641,7641,4708.73524054,5.5581590893,28552.7632405,38.8121378574,4765.73040346,5.50560409143,1683.24674256,1.17970213387
7642,7642,4545.73426814,5.43912693241,28257.7348,38.5588007519,4729.94107009,5.48029522234,1683.24674256,1.17970213387
7643,7643,4644.69698327,5.51162626258,28585.3475399,38.8400432716,4769.58365803,5.50832370569,1683.24674256,1.17970213387
7644,7644,4636.72366525,5.505811759,28670.4341034,38.9128427752,4779.89099338,5.51559358615,1683.24674256,1.17970213387
7645,7645,4651.36144487,5.51648274006,28796.1828593,39.0202500765,4795.07867078,5.52629239565,1683.24674256,1.17970213387
7646,7646,4665.22111686,5.52657214086,28923.3710445,39.1286666467,4810.44475477,5.53710090531,1683.24674256,1.17970213387
7647,7647,4808.58799051,5.63013481492,29361.8671496,39.5007669019,4863.40369978,5.57423015173,1683.24674256,1.17970213387
7648,7648,4635.85783395,5.50518007684,29064.1586064,39.2484189147,4827.4315257,5.54903079517,1683.24674256,1.17970213387
7649,7649,4743.02167654,5.58295244867,29395.422998,39.5291356875,4867.37494279,5.57700679666,1683.24674256,1.17970213387
7650,7650,4733.90059201,5.57636490359,29461.0818006,39.5846016911,4875.32538685,5.58256249632,1683.24674256,1.17970213387
7651,7651,4745.29136181,5.58459077676,29563.3448979,39.6708759136,4887.64081666,5.59116012326,1683.24674256,1.17970213387
7652,7652,4756.62612544,5.59276712384,29666.7646468,39.7579857655,4900.1041464,5.59985078253,1683.24674256,1.17970213387
7653,7653,4767.96729763,5.60093905892,29769.9405463,39.844750459,4912.53208542,5.60850656523,1683.24674256,1.17970213387
7654,7654,4909.87751173,5.7024417186,30188.4670344,40.195288634,4962.93004499,5.64350401027,1683.24674256,1.17970213387
7655,7655,4732.73834451,5.575525068,29861.5121854,39.9216403031,4923.56328266,5.61618104719,1683.24674256,1.17970213387
7656,7656,4837.77200136,5.65104003399,30167.9161836,40.1781288663,4960.40626294,5.64175537106,1683.24674256,1.17970213387
7657,7657,4827.83875934,5.64393119022,30227.1315499,40.2275585076,4967.56663272,5.64671546365,1683.24674256,1.17970213387
7658,7658,4839.02484145,5.65193616327,30326.5719486,40.3104651119,4979.51318758,5.65498364365,1683.24674256,1.17970213387
7659,7659,4850.16963368,5.6599030618,30427.2573964,40.3942817719,4991.62049377,5.66335370147,1683.24674256,1.17970213387
7660,7660,4993.87311991,5.76188017334,30848.1250229,40.7432568973,5042.15717077,5.69818966022,1683.24674256,1.17970213387
7661,7661,4814.9322502,5.63468435542,30514.5750244,40.4668664585,5002.13612884,5.67061576608,1683.24674256,1.17970213387
7662,7662,4921.45662877,5.71066339844,30820.7260211,40.7206054636,5038.8385902,5.69590707547,1683.24674256,1.17970213387
7663,7663,4911.67826653,5.70372092313,30877.9733469,40.7679226579,5045.7583315,5.70066582128,1683.24674256,1.17970213387
7664,7664,4923.2315099,5.7119228487,30975.6821244,40.8485892206,5057.47593967,5.7087171934,1683.24674256,1.17970213387
7665,7665,5066.17492687,5.81267345869,31368.8524709,41.171999978,5104.59970691,5.74100976906,1683.24674256,1.17970213387
7666,7666,4882.42389356,5.68291244931,30983.5425443,40.8550735195,5058.46235734,5.70939458325,1683.24674256,1.17970213387
7667,7667,4986.34714279,5.75657350875,31241.6056804,41.0675367005,5089.33353234,5.73056348705,1683.24674256,1.17970213387
7668,7668,4973.32351619,5.74738159912,31252.2310744,41.0762671428,5090.6577533,5.73147019502,1683.24674256,1.17970213387
7669,7669,4981.82613904,5.75338390462,31303.024179,41.1179827558,5096.73958552,5.73563308561,1683.24674256,1.17970213387
7670,7670,5163.80025004,5.88072671624,31827.3614934,41.5467968145,5159.12975245,5.77820564605,1683.24674256,1.17970213387
7671,7671,4966.85896181,5.74281485473,31459.1560938,41.2460158628,5115.50334663,5.74846200741,1683.24674256,1.17970213387
7672,7672,5072.6465935,5.81720348038,31722.7685504,41.4615210315,5146.80275441,5.76981319594,1683.24674256,1.17970213387
7673,7673,5059.95820751,5.80831936725,31736.6723509,41.4728644439,5148.50968798,5.77097586356,1683.24674256,1.17970213387
7674,7674,5069.00088144,5.81465189337,31791.2536481,41.5173723658,5155.00255362,5.77539680838,1683.24674256,1.17970213387
7675,7675,5251.79098721,5.94155447476,32176.4890221,41.8305096394,5200.98958843,5.80663545046,1683.24674256,1.17970213387
7676,7676,5026.99592698,5.7851915529,31790.3780183,41.5166586191,5154.90208647,5.7753284207,1683.24674256,1.17970213387
7677,7677,5136.53688029,5.86178227989,32054.6111536,41.7316301771,5186.38649491,5.79672960596,1683.24674256,1.17970213387
7678,7678,5121.62918171,5.85140368485,32067.5666122,41.7421491901,5187.97531952,5.79780799362,1683.24674256,1.17970213387
7679,7679,5130.89280795,5.85785457636,32121.2701889,41.7857321388,5194.37904,5.80215285861,1683.24674256,1.17970213387
7680,7680,5913.57819886,6.3847112714,35625.6528677,44.5603830182,5283.99668644,5.86269915256,1683.24674256,1.17970213387
7681,7681,5262.977153,5.94925347794,32442.4238103,42.0456624876,5238.67819365,5.83214167903,1683.24674256,1.17970213387
7682,7682,5442.59860171,6.07185737345,32880.6813705,42.3984587025,5269.83427742,5.85316278287,1683.24674256,1.17970213387
7683,7683,5417.51880061,6.05485259727,32839.5234425,42.3654196645,5271.14717608,5.85404733275,1683.24674256,1.17970213387
7684,7684,5432.73421807,6.06517340046,32911.130384,42.422888967,5277.22971328,5.85814403799,1683.24674256,1.17970213387
7685,7685,6106.0638365,6.50923079868,36862.2499441,45.5090216855,5323.37029638,5.88914960498,1683.24674256,1.17970213387
7686,7686,5352.67110999,6.01071415726,32742.0026163,42.287059374,5276.32709444,5.85753624528,1683.24674256,1.17970213387
7687,7687,5614.55540691,6.18748399715,33366.8736983,42.7873047565,5307.28473783,5.87835462248,1683.24674256,1.17970213387
7688,7688,5509.50186458,6.11704272278,33298.0971567,42.7324588288,5308.1055261,5.87890581854,1683.24674256,1.17970213387
7689,7689,6247.10578873,6.59932023684,37558.0134409,46.0362874545,5353.80712661,5.90953440276,1683.24674256,1.17970213387
7690,7690,5429.65440089,6.06308540568,32990.2383632,42.4863110895,5306.20461595,5.87762921205,1683.24674256,1.17970213387
7691,7691,5731.71751401,6.26532757033,33941.1203669,43.2432111234,5336.98698696,5.89827592361,1683.24674256,1.17970213387
7692,7692,5613.08781022,6.18650416229,33675.9224492,43.0331125043,5337.62579371,5.89870380603,1683.24674256,1.17970213387
7693,7693,5639.72988707,6.20427318913,33749.9468358,43.0918339339,5342.94391283,5.90226504164,1683.24674256,1.17970213387
7694,7694,6394.83663427,6.69267757909,38397.5251992,46.6664988346,5394.22224486,5.93651923113,1683.24674256,1.17970213387
7695,7695,5521.74763121,6.12528571371,33421.2862543,42.8306590309,5340.41101155,5.90056910975,1683.24674256,1.17970213387
7696,7696,5870.55537751,6.35662407692,34666.3611267,43.8139208456,5370.95927092,5.92099823574,1683.24674256,1.17970213387
7697,7697,5758.32065951,6.28289988805,34107.245999,43.3744342619,5371.19586064,5.92115624446,1683.24674256,1.17970213387
7698,7698,6528.12486637,6.77605445422,39151.2378618,47.2268820099,5440.30766245,5.96717596446,1683.24674256,1.17970213387
7699,7699,5600.35108886,6.17799555033,33774.5111925,43.1113069536,5367.65192656,5.91878905621,1683.24674256,1.17970213387
7700,7700,5999.18693164,6.44032019779,35362.7043256,44.3567087714,5398.24664629,5.93920115088,1683.24674256,1.17970213387
7701,7701,5884.08328982,6.36546594521,34552.6924848,43.7248402142,5398.13600619,5.9391274311,1683.24674256,1.17970213387
7702,7702,6662.90105148,6.85956442295,39965.530354,47.826714865,5483.60943002,5.99587147086,1683.24674256,1.17970213387
7703,7703,5679.48287431,6.23071440267,34117.2449714,43.3823230258,5393.71924842,5.93618396179,1683.24674256,1.17970213387
7704,7704,6129.60492659,6.52433399363,36081.1948526,44.9115945562,5424.45573284,5.95664464596,1683.24674256,1.17970213387
7705,7705,6012.3066709,6.44880981711,35172.635949,44.2090487309,5424.02705485,5.95635965337,1683.24674256,1.17970213387
7706,7706,6798.01089344,6.94249986875,40941.8835072,48.5385062325,5524.20431867,6.02267793138,1683.24674256,1.17970213387
7707,7707,5759.86825195,6.28392096821,34447.101249,43.6419680514,5418.63084379,5.95277126503,1683.24674256,1.17970213387
7708,7708,6271.07794956,6.61453821291,36799.0398418,45.4608919657,5463.97959764,5.98287610499,1683.24674256,1.17970213387
7709,7709,6132.56306829,6.52622993875,35803.0468671,44.697395349,5455.32829336,5.97714188877,1683.24674256,1.17970213387
7710,7710,6936.66380977,7.0268208265,41938.4915426,49.25699365,5590.93783344,6.06654717716,1691.84350757,1.18572716975
7711,7711,5838.38812801,6.33556150366,34736.6095078,43.8689059518,5437.24043419,5.96513934508,1683.24674256,1.17970213387
7712,7712,6409.94378865,6.70216785834,37691.6975503,46.1370763481,5499.92186343,6.00665425307,1683.24674256,1.17970213387
7713,7713,6255.99926322,6.60496913164,36664.4373609,45.3582745147,5487.07555737,5.99816387964,1683.24674256,1.17970213387
7714,7714,7069.84951428,7.10708566025,42863.9240506,49.9171126041,5660.49298175,6.11201379623,1711.68231694,1.19963118343
7715,7715,5918.27541022,6.38777207577,35143.0394517,44.1860226181,5451.02221196,5.97428618139,1683.24674256,1.17970213387
7716,7716,6527.20700973,6.77548300976,38568.9619389,46.7944063418,5564.07042209,6.04891443389,1683.24674256,1.17970213387
7717,7717,6390.47709527,6.68993699689,37537.6095498,46.0208896669,5546.77948908,6.03754573717,1683.24674256,1.17970213387
7718,7718,7204.53858978,7.18754829292,43798.9766986,50.5774162905,5728.83839999,6.15643813875,1725.91093945,1.20960330215
7719,7719,6004.33567496,6.44365290984,35698.5759539,44.6167441918,5495.28372708,6.00358987987,1683.24674256,1.17970213387
7720,7720,6670.80677256,6.86443856826,39427.8369662,47.4312763779,5631.20236078,6.09289892172,1683.24674256,1.17970213387
7721,7721,7312.31418272,7.2514331321,44558.1454827,51.1087234382,5785.03010684,6.1927789554,1743.949451,1.22224557854
7722,7722,6112.14107351,6.51313233498,36154.1656185,44.9676618579,5550.54118507,6.04002042871,1683.24674256,1.17970213387
7723,7723,6786.19925464,6.93528006126,40305.2790886,48.0753072511,5687.21657216,6.12941349465,1683.24674256,1.17970213387
7724,7724,6625.79072354,6.83664878017,39132.7774915,47.2132168306,5671.6017123,6.11925129072,1683.24674256,1.17970213387
7725,7725,7465.82319362,7.34167999392,45584.4952164,51.8203912805,5855.27349544,6.23797817008,1762.95550508,1.23556595636
7726,7726,6236.71323258,6.59271444381,36714.3474695,45.3963450236,5618.8041585,6.08479405732,1683.24674256,1.17970213387
7727,7727,6919.50995214,7.01643135454,41175.6314023,48.7077441369,5756.46356334,6.17432467808,1683.24674256,1.17970213387
7728,7728,7573.26843722,7.40433691215,46324.5666143,52.328954968,5912.52251538,6.27463045546,1779.6200122,1.24724526284
7729,7729,6346.31107866,6.66212347877,37176.7933338,45.7479561308,5674.89848156,6.12139791801,1683.24674256,1.17970213387
7730,7730,7035.44787723,7.08642088629,42036.1806834,49.3269928316,5813.35247498,6.21103385612,1683.24674256,1.17970213387
7731,7731,6870.24064404,6.98652425285,40771.1518786,48.4146100494,5797.49061361,6.20081534091,1683.24674256,1.17970213387
7732,7732,7728.22470678,7.49398115688,47382.9957711,53.0497889779,5983.8383133,6.32005946007,1803.24927035,1.26380580953
7733,7733,6471.89508729,6.74097763101,37744.3552042,46.1767312095,5744.24317562,6.16641722739,1683.24674256,1.17970213387
7734,7734,7170.47942947,7.167267698,42929.5934545,49.9637028638,5883.67428554,6.25618173272,1683.24674256,1.17970213387
7735,7735,7837.18334819,7.55651882764,48118.3378783,53.5462014184,6041.95475976,6.35689516281,1818.0399309,1.27417183215
7736,7736,6583.50933136,6.81046746619,38432.6574066,46.6927322093,5801.11947975,6.20315426768,1683.24674256,1.17970213387
7737,7737,7288.82638979,7.23754785815,43700.3605783,50.5080871365,5941.27490846,6.29297644301,1683.24674256,1.17970213387
