0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.12
0.16
0.16
0.16
0.24
0.24
0.24
0.24
0.24
0.24
0.24
0.16
0.16
0.16
0.16
0.12
0.12
0.12
0.12
0.12
