,tout,i,t
0,24.975,335.7740983,23.18234006
1,24.95,335.7740983,23.00594148
2,24.925,335.7740983,23.00969383
3,24.9,335.7740983,23.00990457
4,24.875,335.7740983,23.01965555
5,24.85,335.7740983,23.01993042
6,24.825,335.7740983,23.02966217
7,24.8,335.7740983,23.02995904
8,24.775,335.7740983,23.02995684
9,24.75,335.7740983,23.03966513
10,24.725,335.7740983,23.03995545
11,24.7,335.7740983,23.04966639
12,24.675,335.7740983,23.04995662
13,24.65,335.7740983,23.05966931
14,24.625,335.7740983,23.0599563
15,24.6,335.7740983,23.06967223
16,24.575,335.7740983,23.06995619
17,24.55,335.7740983,23.06995449
18,24.525,335.7740983,23.07967744
19,24.5,335.7740983,23.07995463
20,24.475,335.7740983,23.08967927
21,24.45,335.7740983,23.08995668
22,24.425,335.7740983,23.09968253
23,24.4,335.7740983,23.09995732
24,24.375,335.7740983,23.09995584
25,24.35,335.7740983,23.10968807
26,24.325,335.7740983,23.10995672
27,24.3,335.7740983,23.11969025
28,24.275,335.7740983,23.11998712
29,24.25,335.7740983,23.1296936
30,24.225,335.7740983,23.12998406
31,24.2,335.7740983,23.1299573
32,24.175,335.7740983,23.13972149
33,24.15,335.7740983,23.13998115
34,24.125,335.7740983,23.14972574
35,24.1,335.7740983,23.14997837
36,24.075,335.7740983,23.15972556
37,24.05,335.7740983,23.15997607
38,24.025,335.7740983,23.15998286
39,24,335.7740983,23.16972223
40,23.975,335.7740983,23.16997388
41,23.95,335.7740983,23.17972711
42,23.925,335.7740983,23.1799733
43,23.9,335.7740983,23.18972887
44,23.875,335.7740983,23.18997301
45,23.85,335.7740983,23.18998031
46,23.825,335.7740983,23.19972771
47,23.8,335.7740983,23.19997294
48,23.775,335.7740983,23.20973347
49,23.75,335.7740983,23.20997337
50,23.725,335.7740983,23.21973227
51,23.7,335.7740983,23.21997378
52,23.675,335.7740983,23.21998114
53,23.65,335.7740983,23.2296449
54,23.625,335.7740983,23.22997228
55,23.6,335.7740983,23.23969627
56,23.575,335.7740983,23.23997436
57,23.55,335.7740983,23.25001801
58,23.525,335.7740983,23.2499836
59,23.5,335.7740983,23.24998365
60,23.50166667,335.7740983,23.26014312
61,23.50333333,335.7740983,23.25998798
62,23.505,335.7740983,23.26961034
63,23.50666667,335.7740983,23.26997482
64,23.50833333,335.7740983,23.2797316
65,23.51,335.7740983,23.27997849
66,23.51166667,335.7740983,23.27972908
67,23.51333333,335.7740983,23.2895324
68,23.515,335.7740983,23.28997392
69,23.51666667,335.7740983,23.29973074
70,23.51833333,335.7740983,23.29997918
71,23.52,335.7740983,23.3001341
72,23.52166667,335.7740983,23.30955276
73,23.52333333,335.7740983,23.30997485
74,23.525,335.7740983,23.31982836
75,23.52666667,335.7740983,23.31998169
76,23.52833333,335.7740983,23.32997615
77,23.53,335.7740983,23.32998525
78,23.53166667,335.7740983,23.33002632
79,23.53333333,335.7740983,23.33982252
80,23.535,335.7740983,23.33998874
81,23.53666667,335.7740983,23.34997988
82,23.53833333,335.7740983,23.34972489
83,23.54,335.7740983,23.34980576
84,23.54166667,335.7740983,23.35969028
85,23.54333333,335.7740983,23.35968217
86,23.545,335.7740983,23.37015014
87,23.54666667,335.7740983,23.36992074
88,23.54833333,335.7740983,23.37004049
89,23.55,335.7740983,23.37991516
90,23.55166667,335.7740983,23.38022482
91,23.55333333,335.7740983,23.39018908
92,23.555,335.7740983,23.38996894
93,23.55666667,335.7740983,23.38967594
94,23.55833333,335.7740983,23.39936727
95,23.56,335.7740983,23.40000557
96,23.56166667,335.7740983,23.40971392
97,23.56333333,335.7740983,23.41016892
98,23.565,335.7740983,23.40980965
99,23.56666667,335.7740983,23.41993397
100,23.56833333,335.7740983,23.42037514
101,23.57,335.7740983,23.42943103
102,23.57166667,335.7740983,23.43032375
103,23.57333333,335.7740983,23.42979681
104,23.575,335.7740983,23.43992184
105,23.57666667,335.7740983,23.43987221
106,23.57833333,335.7740983,23.44946346
107,23.58,335.7740983,23.45016255
108,23.58166667,335.7740983,23.45024041
109,23.58333333,335.7740983,23.45970719
110,23.585,335.7740983,23.45992496
111,23.58666667,335.7740983,23.46937795
112,23.58833333,335.7740983,23.47001702
113,23.59,335.7740983,23.46965473
114,23.59166667,335.7740983,23.47970659
115,23.59333333,335.7740983,23.4797917
116,23.595,335.7740983,23.4798998
117,23.59666667,335.7740983,23.49004363
118,23.59833333,335.7740983,23.48971693
119,23.6,335.7740983,23.49983109
120,23.60333333,335.7740983,23.50001884
121,23.60666667,335.7740983,23.49984677
122,23.61,335.7740983,23.50959337
123,23.61333333,335.7740983,23.50999489
124,23.61666667,335.7740983,23.50988366
125,23.62,335.7740983,23.51954227
126,23.62333333,335.7740983,23.51971354
127,23.62666667,335.7740983,23.52946993
128,23.63,335.7740983,23.53017802
129,23.63333333,335.7740983,23.53020559
130,23.63666667,335.7740983,23.5396437
131,23.64,335.7740983,23.53998485
132,23.64333333,335.7740983,23.53987376
133,23.64666667,335.7740983,23.54975053
134,23.65,335.7740983,23.54964437
135,23.65333333,335.7740983,23.56017066
136,23.65666667,335.7740983,23.5603214
137,23.66,335.7740983,23.55988706
138,23.66333333,335.7740983,23.5699664
139,23.66666667,335.7740983,23.56978433
140,23.67,335.7740983,23.57041293
141,23.67333333,335.7740983,23.57989763
142,23.67666667,335.7740983,23.58023911
143,23.68,335.7740983,23.58008659
144,23.68333333,335.7740983,23.59003986
145,23.68666667,335.7740983,23.59002773
146,23.69,335.7740983,23.59016143
147,23.69333333,335.7740983,23.60021463
148,23.69666667,335.7740983,23.60008182
149,23.7,335.7740983,23.60978469
150,23.70333333,335.7740983,23.61009433
151,23.70666667,335.7740983,23.60984669
152,23.71,335.7740983,23.61949982
153,23.71333333,335.7740983,23.61977693
154,23.71666667,335.7740983,23.62004063
155,23.72,335.7740983,23.62988023
156,23.72333333,335.7740983,23.63010037
157,23.72666667,335.7740983,23.62965699
158,23.73,335.7740983,23.64012582
159,23.73333333,335.7740983,23.64019275
160,23.73666667,335.7740983,23.64003665
161,23.74,335.7740983,23.64951258
162,23.74333333,335.7740983,23.65010372
163,23.74666667,335.7740983,23.64981338
164,23.75,335.7740983,23.66013639
165,23.75333333,335.7740983,23.6600175
166,23.75666667,335.7740983,23.66022502
167,23.76,335.7740983,23.66978643
168,23.76333333,335.7740983,23.66970693
169,23.76666667,335.7740983,23.67004199
170,23.77,335.7740983,23.67962193
171,23.77333333,335.7740983,23.68006203
172,23.77666667,335.7740983,23.68006464
173,23.78,335.7740983,23.67977122
174,23.78333333,335.7740983,23.68995774
175,23.78666667,335.7740983,23.6902048
176,23.79,335.7740983,23.69044388
177,23.79333333,335.7740983,23.69971787
178,23.79666667,335.7740983,23.70043407
179,23.8,335.7740983,23.69993905
180,23.80166667,335.7740983,23.70971965
181,23.80333333,335.7740983,23.71017711
182,23.805,335.7740983,23.71037695
183,23.80666667,335.7740983,23.71982784
184,23.80833333,335.7740983,23.72033629
185,23.81,335.7740983,23.72041369
186,23.81166667,335.7740983,23.73009417
187,23.81333333,335.7740983,23.73000699
188,23.815,335.7740983,23.73009005
189,23.81666667,335.7740983,23.7302871
190,23.81833333,335.7740983,23.73984071
191,23.82,335.7740983,23.73998145
192,23.82166667,335.7740983,23.74049461
193,23.82333333,335.7740983,23.74997983
194,23.825,335.7740983,23.74982505
195,23.82666667,335.7740983,23.75001185
196,23.82833333,335.7740983,23.74983535
