,tout,s,i,ext,hvac,storage,t1,t2,t3,t4,t5,hsp0,m,rh,tdis,twater,mwa
10,24.725,0.0,335.774098251,3873.26734114,-4382.65894653,2.57769782192,23.0399513537,23.0399238683,23.0399220802,23.0399979294,24.2242756173,23.04,0.579618110662,0.0,15.6567183346,82.2222222222,0.0
11,24.7,0.0,335.774098251,3839.80517645,-3997.08154781,107.524086307,23.0497202899,23.049703667,23.049715839,23.04983179,24.2149046,23.05,0.515373440632,0.0,15.4767113906,82.2222222222,0.0
12,24.675,0.0,335.774098251,3820.09007918,-4326.12953488,2.56377512172,23.0499532255,23.0499289923,23.049927254,23.0500000933,24.2038325441,23.05,0.572408358954,0.0,15.6702707813,82.2222222222,0.0
13,24.65,0.0,335.774098251,3788.96304549,-3943.68301086,107.533421272,23.0597239692,23.0597101055,23.0597222943,23.0598347556,24.1985730225,23.06,0.50777495067,0.0,15.4761856253,82.2222222222,0.0
14,24.625,0.0,335.774098251,3771.79876561,-4275.41159403,2.52842840034,23.0599537159,23.0599323317,23.0599307008,23.0600010375,24.1909436801,23.06,0.564954500574,0.0,15.6706645964,82.2222222222,0.0
15,24.6,0.0,335.774098251,3741.56563975,-3893.70506721,107.556491648,23.0697275179,23.0697160428,23.0697282511,23.0698374115,24.1884019798,23.07,0.500699155471,0.0,15.4765799929,82.2222222222,0.0
16,24.575,0.0,335.774098251,3724.95645482,-4226.18552501,2.4953081987,23.0699542774,23.0699353879,23.0699338593,23.070001833,24.1830682156,23.07,0.557671493023,0.0,15.6704402174,82.2222222222,0.0
17,24.55,0.0,335.774098251,3712.26529324,-4059.47707938,-0.0204217046315,23.0699524216,23.0699352478,23.0699338894,23.0699983077,24.1788511403,23.07,0.525584274196,0.0,15.5284273126,82.2222222222,0.0
18,24.525,0.0,335.774098251,3681.87576545,-3862.43810339,107.612330975,23.079732583,23.0797238893,23.0797358871,23.0798405102,24.1786012853,23.08,0.499961883718,0.0,15.536558651,82.2222222222,0.0
19,24.5,0.0,335.774098251,3666.56732031,-4165.32762658,2.43371026044,23.0799537739,23.0799380699,23.0799367423,23.0800017378,24.1751821727,23.08,0.547899021343,0.0,15.6570096856,82.2222222222,0.0
20,24.475,0.0,335.774098251,3638.55086352,-3784.48865966,107.620847392,23.0897356779,23.0897289111,23.0897411504,23.0898429206,24.1759790528,23.09,0.485505722011,0.0,15.4787871551,82.2222222222,0.0
21,24.45,0.0,335.774098251,3624.01672274,-4119.5643365,2.42321986976,23.0899559372,23.0899420062,23.0899406956,23.0900033186,24.173560393,23.09,0.542103995238,0.0,15.6701430256,82.2222222222,0.0
22,24.425,0.0,335.774098251,3596.58811924,-3740.09173099,107.625281863,23.0997392147,23.099733932,23.0997461767,23.0998450894,24.1752133192,23.1,0.479119381829,0.0,15.4778706592,82.2222222222,0.0
23,24.4,0.0,335.774098251,3582.36758091,-4075.57634106,2.3944744406,23.0999568828,23.0999445362,23.0999433,23.1000038653,24.1735886481,23.1,0.535581026223,0.0,15.6700149781,82.2222222222,0.0
24,24.375,0.0,335.774098251,3571.9172032,-3910.70451154,-0.0191676967216,23.0999551404,23.0999439243,23.0999428452,23.1000001878,24.1725129942,23.1,0.504367801119,0.0,15.5293833134,82.2222222222,0.0
25,24.35,0.0,335.774098251,3544.52817007,-3716.77471128,107.674271604,23.1097441673,23.1097405731,23.1097525965,23.1098475005,24.1748268287,23.11,0.479225291771,0.0,15.5371156528,82.2222222222,0.0
26,24.325,0.0,335.774098251,3531.60981111,-4022.41435782,2.33976833714,23.1099568906,23.1099465872,23.1099455141,23.11000347,24.1737479053,23.11,0.526951466216,0.0,15.6568828515,82.2222222222,0.0
27,24.3,0.0,335.774098251,3505.84062607,-3643.38654817,107.679192324,23.1197473404,23.1197449945,23.1197572372,23.1198496063,24.1764529146,23.12,0.465625097796,0.0,15.4798506416,82.2222222222,0.0
28,24.275,0.0,335.774098251,3493.14671497,-3980.41901966,2.57732992207,23.1199816851,23.1199718957,23.1199695713,23.1200214962,24.1758415326,23.12,0.521610814466,0.0,15.6692779703,82.2222222222,0.0
29,24.25,0.0,335.774098251,3467.69173045,-3604.03841366,107.221472637,23.129731477,23.1297493741,23.1297616149,23.1298514272,24.1789425852,23.13,0.462434924565,19.1726163589,15.5203074247,82.2222222222,7.37927904549e-05
30,24.225,0.0,335.774098251,3455.18809927,-3939.25947929,2.72515986584,23.1299792876,23.1299710774,23.1299690172,23.1300197465,24.1787419587,23.13,0.515472750749,0.0,15.6686118153,82.2222222222,0.0
31,24.2,0.0,335.774098251,3447.08392833,-3778.80662013,-0.237089507878,23.1299577273,23.1299503895,23.1299496154,23.1300009175,24.1789110646,23.13,0.485520700613,0.0,15.5309759985,82.2222222222,0.0
32,24.175,0.0,335.774098251,3421.46747769,-3581.83494991,109.625229684,23.1399274101,23.1397725529,23.1397835375,23.1398665244,24.1822632818,23.14,0.462434924565,19.1561735302,15.5775063318,82.2222222222,7.37927904549e-05
33,24.15,0.0,335.774098251,3410.27701087,-3898.7447885,0.594554997561,23.1399814826,23.1399706736,23.1399688995,23.1400177637,24.1822263426,23.14,0.508670029495,0.0,15.6567175788,82.2222222222,0.0
34,24.125,0.0,335.774098251,3385.69973049,-3507.79495656,110.361021661,23.1500190668,23.1497780838,23.1497891821,23.1498696186,24.1856932812,23.15,0.462434924565,123.97663157,15.744044837,82.2222222222,0.000516549533184
35,24.1,0.0,335.774098251,3374.98637548,-3863.61684064,-0.409583691707,23.1499818131,23.1499699095,23.1499684059,23.1500161498,24.185917569,23.15,0.504143315341,0.0,15.6676784475,82.2222222222,0.0
36,24.075,0.0,335.774098251,3351.43413143,-3479.09539708,105.333279035,23.1595630389,23.1597796158,23.1597909163,23.1598696324,24.1896400095,23.16,0.462434924565,157.294658631,15.8142894493,82.2222222222,0.000664135114094
37,24.05,0.0,335.774098251,3340.59852259,-3812.50026657,4.47568320635,23.1599701655,23.1599693747,23.1599681112,23.1600147022,24.1901725062,23.16,0.496745083946,0.0,15.6667917638,82.2222222222,0.0
38,24.025,0.0,335.774098251,3333.57690027,-3659.64628478,0.104744973959,23.1599796939,23.159974471,23.1599729456,23.1600156497,24.1910700746,23.16,0.468350006111,0.0,15.5311810736,82.2222222222,0.0
39,24.0,0.0,335.774098251,3309.39611583,-3465.06764322,107.905971392,23.1697962311,23.1697783699,23.169789919,23.1698667032,24.1949222503,23.17,0.462434924565,148.887539421,15.8542509989,82.2222222222,0.000627238718867
40,23.975,0.0,335.774098251,3299.27602171,-3775.48217389,1.95776924692,23.1699743414,23.1699691824,23.1699681898,23.1700129724,24.195508262,23.17,0.490427863577,0.0,15.6540682877,82.2222222222,0.0
41,23.95,0.0,335.774098251,3275.67440705,-3390.19014081,111.527411815,23.1801213503,23.179784057,23.1797956833,23.1798699943,24.1994090894,23.18,0.462434924565,254.484790922,16.0227073278,82.2222222222,0.00110689185682
42,23.925,0.0,335.774098251,3266.20706645,-3750.2504877,-1.53917129063,23.1799813086,23.1799695836,23.1799687241,23.1800121073,24.2001900345,23.18,0.487220432732,0.0,15.6651977331,82.2222222222,0.0
43,23.9,0.0,335.774098251,3244.21114914,-3363.11413983,105.079903028,23.1895426422,23.1897865195,23.1897982161,23.1898705889,24.2042903293,23.19,0.462434924565,286.15774427,16.0893223797,82.2222222222,0.00125447743773
44,23.875,0.0,335.774098251,3234.44389015,-3698.5705001,4.68162384913,23.1899686428,23.1899701009,23.1899693526,23.1900113269,24.205318462,23.19,0.479813691485,0.0,15.6643620792,82.2222222222,0.0
45,23.85,0.0,335.774098251,3229.15840048,-3553.89904777,-3.04569135704,23.1896914936,23.1899753374,23.1899742806,23.1900125555,24.2066384177,23.19,0.462434924565,72.7167269563,15.6867033643,82.2222222222,0.00029517116182
46,23.825,0.0,335.774098251,3205.44534608,-3341.9441995,112.286304153,23.1999099161,23.1997863063,23.1997981067,23.1998682923,24.2107770779,23.2,0.462434924565,285.919688858,16.1444053766,82.2222222222,0.00125447743773
47,23.8,0.0,335.774098251,3197.69512362,-3674.94480824,0.736474924183,23.1999769399,23.1999709846,23.1999703679,23.2000102781,24.2117802173,23.2,0.475343916357,0.0,15.6521429386,82.2222222222,0.0
48,23.775,0.0,335.774098251,3176.4357868,-3293.33948923,104.676228303,23.2095037613,23.2097922932,23.2098041001,23.2098718074,24.215958663,23.21,0.462434924565,364.05118734,16.2566125482,82.2222222222,0.00162344139001
49,23.75,0.0,335.774098251,3166.99129177,-3623.98908053,5.10905297369,23.209968764,23.2099718686,23.2099713154,23.2100097287,24.2171490179,23.21,0.468786420036,0.0,15.6626674559,82.2222222222,0.0
50,23.725,0.0,335.774098251,3145.77491978,-3267.18714736,105.245511109,23.2195483596,23.2197949756,23.2198067994,23.2198725532,24.2214839003,23.22,0.462434924565,394.760293914,16.3218591775,82.2222222222,0.00177102697092
51,23.7,0.0,335.774098251,3136.53508697,-3591.53353639,4.63618972818,23.2199703668,23.2199727484,23.2199722507,23.2200091865,24.2228634776,23.22,0.463916542637,0.0,15.6617274589,82.2222222222,0.0
52,23.675,0.0,335.774098251,3131.20245645,-3441.72234911,0.745196570407,23.2200382003,23.2199778159,23.2199769933,23.2200104901,24.2244490958,23.22,0.462434924565,198.081431202,15.9538496825,82.2222222222,0.000848617090231
53,23.65,0.0,335.774098251,3108.75086036,-3247.54719385,109.576078981,23.2300133217,23.2297951319,23.2298069971,23.2298705101,24.2287595264,23.23,0.462434924565,394.449951992,16.3737559883,82.2222222222,0.00177102697092
54,23.625,0.0,335.774098251,3100.53781209,-3570.96813977,-1.81069680261,23.2298484817,23.2299740218,23.2299735914,23.2300083951,24.2300658545,23.23,0.462434924565,19.1236206739,15.6907650396,82.2222222222,7.37927904549e-05
55,23.6,0.0,335.774098251,3079.89059282,-3184.29744909,106.532845601,23.2395475278,23.2398010457,23.2398128918,23.2398740236,24.2343506141,23.24,0.462434924565,485.531674905,16.5167928675,82.2222222222,0.00221378371365
56,23.575,0.0,335.774098251,3070.61846448,-3517.89550862,8.23953949086,23.2402977054,23.2399750682,23.2399746678,23.2400079675,24.235755619,23.24,0.462434924565,72.5784886085,15.8132238371,82.2222222222,0.00029517116182
57,23.55,0.0,335.774098251,3050.63353366,-3174.081776,102.003226725,23.2495853002,23.2498037665,23.2498156004,23.2498748269,24.2401478312,23.25,0.462434924565,500.484135669,16.5483602325,82.2222222222,0.0022875765041
58,23.525,0.0,335.774098251,3042.41614043,-3488.40293124,3.15569139261,23.2498726421,23.2499760713,23.249975698,23.2500075206,24.2416932627,23.25,0.462434924565,106.809483892,15.8850189284,82.2222222222,0.000442756742729
59,23.5,0.0,335.774098251,3037.39630791,-3336.36200904,2.94837264465,23.2501411158,23.2499808616,23.2499801588,23.2500088327,24.2434711755,23.25,0.462434924565,317.283455232,16.2062580239,82.2222222222,0.00140206301864
60,23.5016666667,0.0,335.774098251,3015.94747552,-3155.09255457,107.812754446,23.2599588505,23.2598039747,23.259815798,23.2598728514,24.2478507883,23.26,0.462434924565,500.100920352,16.5987587621,82.2222222222,0.0022875765041
61,23.5033333333,0.0,335.774098251,3008.10689266,-3464.74551746,1.43391679364,23.2600894293,23.2599774428,23.2599770997,23.2600068413,24.2493293718,23.26,0.462434924565,140.354018186,15.9451132163,82.2222222222,0.000590342323639
62,23.505,0.0,335.774098251,2988.2062738,-3093.70056168,106.060876231,23.2697482788,23.2698096428,23.2698213934,23.2698763754,24.2536931155,23.27,0.462434924565,589.209255989,16.7381296511,82.2222222222,0.00273033324683
63,23.5066666667,0.0,335.774098251,2980.30867663,-3432.13910641,3.09923917378,23.2700305282,23.2699783734,23.2699780471,23.2700065138,24.2553081585,23.27,0.462434924565,173.30104219,16.0238665468,82.2222222222,0.000737927904549
64,23.5083333333,0.0,335.774098251,2960.53854089,-3069.04902725,105.676139501,23.279654985,23.27981205,23.2798237541,23.2798772493,24.2598107355,23.28,0.462434924565,618.442454449,16.8000636419,82.2222222222,0.00287791882774
65,23.51,0.0,335.774098251,2952.84187302,-3404.5561101,2.49821500439,23.2798825139,23.2799791006,23.2799788003,23.2800062067,24.2615860847,23.28,0.462434924565,205.806452769,16.0919400653,82.2222222222,0.000885513485459
66,23.5116666667,0.0,335.774098251,2948.26398624,-3242.27474101,4.23424070872,23.2802681612,23.2799834112,23.2799827951,23.2800075601,24.2635779296,23.28,0.462434924565,424.925480257,16.4349440987,82.2222222222,0.00191861255183
67,23.5133333333,0.0,335.774098251,2928.48029248,-3079.80272038,101.787653099,23.2895392457,23.2898116605,23.289823337,23.2898754768,24.2680593521,23.29,0.462434924565,588.768531154,16.7872391352,82.2222222222,0.00273033324683
68,23.515,0.0,335.774098251,2921.09768295,-3366.2086433,3.32999719229,23.2898425558,23.2899798381,23.2899795863,23.2900058031,24.2697405123,23.29,0.462434924565,253.869727358,16.1828662567,82.2222222222,0.00110689185682
69,23.5166666667,0.0,335.774098251,2901.30814735,-3005.16004523,108.928066323,23.2997646773,23.2998167794,23.2998283998,23.299879092,24.2741856748,23.3,0.462434924565,690.810865317,16.955066236,82.2222222222,0.00324688278002
70,23.5183333333,0.0,335.774098251,2894.10455014,-3350.80517435,1.59478098013,23.2999099464,23.2999803328,23.299980112,23.3000056587,24.2759603172,23.3,0.462434924565,269.669559199,16.2254723128,82.2222222222,0.00118068464728
71,23.52,0.0,335.774098251,2890.66646283,-3190.67346321,-0.40633779519,23.2998729323,23.2999843551,23.2999838299,23.3000070282,24.2779158733,23.3,0.462434924565,485.186968372,16.5635282616,82.2222222222,0.00221378371365
72,23.5216666667,0.0,335.774098251,2870.19755138,-3002.23349425,109.30113415,23.309829863,23.3098160427,23.3098276456,23.309877482,24.282325279,23.31,0.462434924565,675.927802996,16.9713453228,82.2222222222,0.00317308998956
73,23.5233333333,0.0,335.774098251,2862.54784882,-3313.60158962,5.49280567702,23.3103302463,23.309980695,23.309980532,23.3100054274,24.2840255676,23.31,0.462434924565,316.763963209,16.3144860658,82.2222222222,0.00140206301864
74,23.525,0.0,335.774098251,2843.88075232,-2956.75563306,103.803724664,23.319787008,23.3198208604,23.3198324145,23.3198811347,24.2884326005,23.32,0.462434924565,748.032054488,17.0773526683,82.2222222222,0.00354205394184
75,23.5266666667,0.0,335.774098251,2836.82136342,-3282.91920079,3.50765700943,23.3201065693,23.3199809628,23.3199808352,23.320005385,24.2902267245,23.32,0.462434924565,347.732812643,16.3890841498,82.2222222222,0.00154964859955
76,23.5283333333,0.0,335.774098251,2818.46910838,-2933.01146647,102.514592468,23.3294464941,23.3298226099,23.3298341357,23.3298821889,24.2947227439,23.33,0.462434924565,776.439975233,17.137185078,82.2222222222,0.00368963952275
77,23.53,0.0,335.774098251,2811.54721406,-3256.96922348,3.30131698555,23.3297472765,23.3299810979,23.3299810102,23.3300053427,24.2966257067,23.33,0.462434924565,378.491833203,16.4535639943,82.2222222222,0.00169723418046
78,23.5316666667,0.0,335.774098251,2807.5162581,-3100.66425236,5.24523934708,23.3302251777,23.3299848019,23.3299844248,23.3300066914,24.2986282584,23.33,0.462434924565,588.7968214,16.784064516,82.2222222222,0.00273033324683
79,23.5333333333,0.0,335.774098251,2787.92399655,-2930.70649801,106.387452629,23.3399187612,23.3398214705,23.3398329855,23.3398807423,24.3029982387,23.34,0.462434924565,761.724733626,17.1526036004,82.2222222222,0.00361584673229
80,23.535,0.0,335.774098251,2781.55048446,-3235.89838585,0.484529333547,23.3399629102,23.3399810588,23.3399810337,23.3400053026,24.3047255322,23.34,0.462434924565,409.069361859,16.5083595012,82.2222222222,0.00184481976137
81,23.5366666667,0.0,335.774098251,2762.50805418,-2857.67979293,110.459711161,23.3500282053,23.3498259565,23.3498374263,23.3498844183,24.3090781014,23.35,0.462434924565,860.836862783,17.316948448,82.2222222222,0.00413239626547
82,23.5383333333,0.0,335.774098251,2756.43308114,-3221.12218263,-1.82035875209,23.3498623282,23.3499810834,23.3499810955,23.3500053732,24.3108671644,23.35,0.462434924565,424.186624935,16.5495273402,82.2222222222,0.00191861255183
83,23.54,0.0,335.774098251,2752.91834301,-3037.19950531,5.15984182209,23.3503325181,23.3499846201,23.3499843527,23.3500066902,24.3127503134,23.35,0.462434924565,661.524862577,16.9383266429,82.2222222222,0.00309929719911
84,23.5416666667,0.0,335.774098251,2734.00644683,-2883.63643573,103.315645316,23.3597475891,23.359824607,23.3598360668,23.3598830747,24.3169849211,23.36,0.462434924565,818.226051181,17.2719744536,82.2222222222,0.00391101789411
85,23.5433333333,0.0,335.774098251,2727.3211143,-3170.27653545,4.53881413291,23.3601612147,23.3599808273,23.3599809024,23.3600054408,24.3186120391,23.36,0.462434924565,484.421675068,16.667291838,82.2222222222,0.00221378371365
86,23.545,0.0,335.774098251,2708.63230313,-2811.4705919,109.197034378,23.3701129138,23.3698289256,23.3698403423,23.3698867688,24.3228418455,23.37,0.462434924565,916.473888173,17.4347690959,82.2222222222,0.00442756742729
87,23.5466666667,0.0,335.774098251,2702.23578022,-3155.94472655,2.40177950289,23.3703318042,23.369980721,23.3699808329,23.3700055744,24.3245421722,23.37,0.462434924565,499.271402504,16.7078084194,82.2222222222,0.0022875765041
88,23.5483333333,0.0,335.774098251,2699.94605308,-3003.38382136,-2.58651253231,23.3700960743,23.3699841261,23.3699839683,23.3700068444,24.3263368968,23.37,0.462434924565,704.696780163,17.0296894909,82.2222222222,0.00332067557047
89,23.55,0.0,335.774098251,2680.74601424,-2809.48518909,108.789413742,23.3800114226,23.3798273856,23.3798387934,23.3798855015,24.3304609923,23.38,0.462434924565,902.006137353,17.448985447,82.2222222222,0.00435377463684
90,23.5516666667,0.0,335.774098251,2674.73981483,-3135.25293139,-0.361933810184,23.3799784345,23.3799802898,23.3799804634,23.3800057302,24.3320088467,23.38,0.462434924565,529.036128906,16.7612834855,82.2222222222,0.00243516208501
91,23.5533333333,0.0,335.774098251,2656.55098401,-2751.89722258,108.953664014,23.3899093946,23.3898315669,23.3898429324,23.3898892007,24.3361299691,23.39,0.462434924565,985.347202028,17.5805453211,82.2222222222,0.00479653137957
92,23.555,0.0,335.774098251,2650.47851719,-3106.32630166,1.7563613042,23.3900694869,23.3899800769,23.3899802859,23.3900059153,24.3377481549,23.39,0.462434924565,558.472106981,16.8325444046,82.2222222222,0.00258274766592
93,23.5566666667,0.0,335.774098251,2647.79353359,-2941.69659992,2.02491170309,23.3902540604,23.3899833793,23.389983329,23.3900071264,24.3394539739,23.39,0.462434924565,775.926503594,17.1803174129,82.2222222222,0.00368963952275
94,23.5583333333,0.0,335.774098251,2629.87886856,-2777.30666464,101.436651013,23.3995005865,23.3998298533,23.3998412098,23.3998879856,24.343463486,23.4,0.462434924565,943.480821173,17.5366417514,82.2222222222,0.0045751530082
95,23.56,0.0,335.774098251,2623.08087081,-3057.030945,8.38357656054,23.4002648108,23.399979501,23.3999797693,23.4000061442,24.3449235607,23.4,0.462434924565,617.056926701,16.9469678275,82.2222222222,0.00287791882774
96,23.5616666667,0.0,335.774098251,2605.28708143,-2718.50306167,105.887127691,23.4099176609,23.4098338433,23.4098451637,23.4098456989,24.3486839568,23.41,0.462434924565,1026.26321928,17.6712936926,82.2222222222,0.00501790975093
97,23.5633333333,0.0,335.774098251,2599.28428481,-3045.28028539,3.36422337434,23.4102243542,23.4099792,23.4099795023,23.4100057302,24.3501231592,23.41,0.462434924565,631.540050428,16.9818487193,82.2222222222,0.0029517116182
98,23.565,0.0,335.774098251,2596.8021469,-2894.57172802,1.27330168812,23.4103404343,23.4099824246,23.4099824783,23.4100075023,24.3517481133,23.41,0.462434924565,832.286785933,17.3001571526,82.2222222222,0.00398481068457
99,23.5666666667,0.0,335.774098251,2578.70074741,-2718.47757642,104.609564074,23.4198775807,23.4198320685,23.4198433733,23.4197961152,24.3556763861,23.42,0.462434924565,1012.02282861,17.6814680734,82.2222222222,0.00494411696048
100,23.5683333333,0.0,335.774098251,2573.01388656,-3023.52765721,1.28715841317,23.4199949314,23.4199785057,23.4199788646,23.4200053562,24.3571281234,23.42,0.462434924565,660.520093761,17.0377200834,82.2222222222,0.00309929719911
101,23.57,0.0,335.774098251,2555.51347152,-2657.25692601,106.831970209,23.429735315,23.4298358542,23.4298471314,23.4300509934,24.3605026833,23.43,0.462434924565,1093.9078615,17.8206661384,82.2222222222,0.00538687370321
102,23.5716666667,0.0,335.774098251,2549.62378851,-2999.5625696,2.88590744166,23.4299984412,23.4299781319,23.429978523,23.4300090563,24.3616950538,23.43,0.462434924565,689.296989506,17.0984376229,82.2222222222,0.00324688278002
103,23.5733333333,0.0,335.774098251,2547.68533079,-2848.5805257,-1.12300309345,23.4298960485,23.4299812998,23.4299814537,23.4300079856,24.3632683526,23.43,0.462434924565,888.154426447,17.417094263,82.2222222222,0.00427998184638
104,23.575,0.0,335.774098251,2529.24973712,-2657.3321794,109.325953974,23.4398646181,23.4398339516,23.4398452119,23.4397260184,24.3668512765,23.44,0.462434924565,1079.76755676,17.8308098038,82.2222222222,0.00531308091275
105,23.5766666667,0.0,335.774098251,2523.55485029,-2978.72702396,1.95805262944,23.4400431602,23.4399773348,23.4399777797,23.4400049803,24.3681890233,23.44,0.462434924565,717.993463662,17.1526601766,82.2222222222,0.00339446836093
106,23.5783333333,0.0,335.774098251,2506.55621908,-2609.73923429,105.392658982,23.4496536936,23.4496769999,23.4498488777,23.4498512825,24.3711776021,23.45,0.462434924565,1147.50181998,17.9411756822,82.2222222222,0.00568204486503
107,23.58,0.0,335.774098251,2500.42542096,-2941.67328902,6.35901911047,23.4502335691,23.4499742746,23.4499773749,23.4500069045,24.372310612,23.45,0.462434924565,760.689750592,17.2411977919,82.2222222222,0.00361584673229
108,23.5816666667,0.0,335.774098251,2498.39290031,-2801.89186096,-0.302373184471,23.4502059954,23.4499799808,23.449980283,23.4500084852,24.3739080318,23.45,0.462434924565,943.484704152,17.5362751575,82.2222222222,0.0045751530082
109,23.5833333333,0.0,335.774098251,2480.39338204,-2610.76350154,107.739868218,23.4600313569,23.4596515689,23.4598468794,23.4598387193,24.3771795339,23.46,0.462434924565,1133.46829332,17.9495761315,82.2222222222,0.00560825207457
110,23.585,0.0,335.774098251,2475.36668128,-2934.28118187,-1.46496654043,23.459897757,23.4599730528,23.4599765482,23.4600071251,24.3783944286,23.46,0.462434924565,774.898864232,17.2666753768,82.2222222222,0.00368963952275
111,23.5866666667,0.0,335.774098251,2458.05926348,-2549.84918045,109.485718238,23.4698829653,23.4697720853,23.4698504721,23.469821174,24.3810149415,23.47,0.462434924565,1213.95287747,18.0881224388,82.2222222222,0.0060510088173
112,23.5883333333,0.0,335.774098251,2452.90216813,-2912.08483378,-0.416084170995,23.4698450174,23.4699744871,23.4699760912,23.4700071449,24.3820681885,23.47,0.462434924565,803.145501926,17.3236157359,82.2222222222,0.00383722510366
113,23.59,0.0,335.774098251,2451.00898923,-2742.53408851,0.951360255636,23.4699317851,23.4699786568,23.4699789941,23.4700090526,24.3837349763,23.47,0.462434924565,1012.01858337,17.6816247479,82.2222222222,0.00494411696048
114,23.5916666667,0.0,335.774098251,2432.89672772,-2563.99824462,109.145417995,23.4798867434,23.4796896475,23.4798483811,23.4799272542,24.3867247394,23.48,0.462434924565,1186.73144139,18.0684576556,82.2222222222,0.00590342323639
115,23.5933333333,0.0,335.774098251,2427.18506262,-2876.83519257,4.02044675645,23.4802534472,23.4799722937,23.4799751956,23.480008958,24.3878506497,23.48,0.462434924565,845.271343893,17.4086432011,82.2222222222,0.00405860347502
116,23.595,0.0,335.774098251,2426.10903473,-2733.94087308,-5.1547911189,23.4797832739,23.4799777504,23.4799781546,23.480009441,24.3894395372,23.48,0.462434924565,1025.65103972,17.7098258657,82.2222222222,0.00501790975093
117,23.5966666667,0.0,335.774098251,2408.06295002,-2527.42193748,110.757990839,23.4898861077,23.4899803085,23.4898489893,23.4897884423,24.3921104066,23.49,0.462434924565,1226.43382819,18.1558523357,82.2222222222,0.00612480160776
118,23.5983333333,0.0,335.774098251,2402.31744554,-2855.69522219,4.02358508055,23.4902531265,23.4899759686,23.489974312,23.4900075801,24.3930661889,23.49,0.462434924565,873.218488169,17.4634872635,82.2222222222,0.00420618905593
119,23.6,0.0,335.774098251,2385.99884122,-2493.43062754,103.572672258,23.4997011439,23.4997015581,23.4998525201,23.499706154,24.3950927685,23.5,0.462434924565,1279.7037763,18.2375399917,82.2222222222,0.00641997276958
120,23.6033333333,0.0,335.774098251,2381.08110922,-2820.32042315,5.39567027802,23.5001933431,23.4999710287,23.499973785,23.5000067991,24.3960042318,23.5,0.462434924565,914.872445406,17.5482375642,82.2222222222,0.00442756742729
121,23.6066666667,0.0,335.774098251,2380.71523781,-2688.32006138,-3.31741943457,23.4998907251,23.4999762854,23.4999767149,23.5000100526,24.3977198866,23.5,0.462434924565,1079.83537766,17.8265790263,82.2222222222,0.00531308091275
122,23.61,0.0,335.774098251,2364.5178598,-2494.74805543,105.609941742,23.5095248559,23.5100268979,23.5098501701,23.509794355,24.4002505442,23.51,0.462434924565,1265.87394649,18.2447858958,82.2222222222,0.00634617997912
123,23.6133333333,0.0,335.774098251,2359.47228923,-2799.21042642,7.73882554726,23.5102308208,23.509975133,23.5099728184,23.5100083804,24.4012542111,23.51,0.462434924565,942.513233366,17.6030505876,82.2222222222,0.0045751530082
124,23.6166666667,0.0,335.774098251,2358.95052616,-2666.24771689,-2.05093150607,23.5100437275,23.5099680695,23.5099689098,23.5098251801,24.4028542091,23.51,0.462434924565,1106.78737568,17.8835088948,82.2222222222,0.00546066649366
