,tout,s,i,ext,hvac,storage,t1,t2,t3,t4,t5,hsp0,m,rh,tdis,twater,mwa
4321,21.0066666667,0.0,335.774098251,3065.98831051,-3290.5100239,0.0746356261332,22.990051259,22.9899051021,22.9899292176,22.9900368174,23.3329350993,22.99,0.541989002164,823.649992119,17.0621102326,82.2222222222,0.00396731621248
4322,20.96,0.0,335.774098251,3044.85011707,-3108.18806843,108.944401128,22.999885423,22.9996507526,22.9998119462,22.9997613159,23.3337456406,23.0,0.541989002164,1011.35002722,17.4004034739,82.2222222222,0.00497595592751
4323,20.9133333333,0.0,335.774098251,3037.20470747,-3424.45373968,0.792950501765,22.9999570021,22.9998813637,23.0001086252,23.0001848887,23.3346203926,23.0,0.541989002164,695.242410392,16.8307162571,82.2222222222,0.00329488973579
4324,20.8666666667,0.0,335.774098251,3016.83644607,-3040.11838685,109.92957555,23.0098807563,23.0098533976,23.0099361047,23.0099645181,23.3354547103,23.01,0.541989002164,1084.95178869,17.5330325855,82.2222222222,0.00537941181353
4325,20.82,0.0,335.774098251,3008.9154326,-3391.25587794,2.59816992434,23.0101153068,23.0101038015,23.0099098878,23.0099308594,23.3364239818,23.01,0.541989002164,734.064282033,16.9006880123,82.2222222222,0.00349661767879
4326,20.7733333333,0.0,335.774098251,2989.27329929,-3021.16033548,104.862465545,23.0195822544,23.0199001358,23.019913373,23.0197774204,23.3373538425,23.02,0.541989002164,1109.31135505,17.5768946657,82.2222222222,0.00551389710887
4327,20.7266666667,0.0,335.774098251,2980.67456051,-3345.5248711,7.25102570825,23.0202368867,23.0199840819,23.0198425465,23.0200677361,23.3383992679,23.02,0.541989002164,785.422469994,16.9932041748,82.2222222222,0.00376558826947
4328,20.68,0.0,335.774098251,2961.11453166,-3002.37764616,102.317246634,23.0294746637,23.0298730944,23.029814607,23.0299187818,23.3393947876,23.03,0.541989002164,1133.58539378,17.6206335374,82.2222222222,0.00564838240421
4329,20.6333333333,0.0,335.774098251,2952.73560501,-3312.72822236,6.13949875925,23.0300289823,23.029972359,23.0298595663,23.0300520002,23.3404994328,23.03,0.541989002164,823.650086441,17.0620909116,82.2222222222,0.00396731621248
4330,20.5866666667,0.0,335.774098251,2948.33689502,-3174.51110334,0.0894993907516,23.0300370631,23.0298776398,23.0299565771,23.029898919,23.3415412649,23.03,0.541989002164,961.830086494,17.3111052507,82.2222222222,0.00470698533684
4331,20.54,0.0,335.774098251,2927.55739264,-2983.80291513,105.707027436,23.0395816822,23.0400370449,23.0399787317,23.0399903442,23.3423916981,23.04,0.541989002164,1157.77576594,17.6642193024,82.2222222222,0.00578286769954
4332,20.4933333333,0.0,335.774098251,2918.8458027,-3280.39138068,6.94450919568,23.0402087352,23.0400037237,23.0399163042,23.0399488517,23.3433139425,23.04,0.541989002164,861.638434031,17.1305445651,82.2222222222,0.00416904415549
4333,20.4466666667,0.0,335.774098251,2898.87492138,-2929.27682232,104.829572282,23.0496747578,23.0500991808,23.0497019009,23.0497143956,23.3441856738,23.05,0.541989002164,1217.89381691,17.7725536136,82.2222222222,0.00611908093789
4334,20.4,0.0,335.774098251,2891.29933576,-3260.43981811,-0.20992493685,23.0496558015,23.0499324255,23.0499805374,23.0499474687,23.3451785524,23.05,0.541989002164,886.835085515,17.1759480844,82.2222222222,0.00430352945082
4335,20.3533333333,0.0,335.774098251,2870.29196272,-2875.30294312,113.083660162,23.0598678461,23.0598065987,23.0600087833,23.0597663858,23.3461208067,23.06,0.541989002164,1277.5155689,17.8799933873,82.2222222222,0.00645529417624
4336,20.3066666667,0.0,335.774098251,2862.42742537,-3241.01396415,0.00494066893994,23.0598682923,23.0600906061,23.0601219741,23.0601640181,23.3471729298,23.06,0.541989002164,911.931216655,17.2211704771,82.2222222222,0.00443801474616
4337,20.26,0.0,335.774098251,2863.8280435,-3068.04324131,2.05840175328,23.0600541829,23.0601157479,23.0601959062,23.0600373235,23.3481650449,23.06,0.541989002164,1084.95250079,17.5329705648,82.2222222222,0.00537941181353
4338,20.2133333333,0.0,335.774098251,2843.1989498,-2892.7075969,107.660418984,23.0697772816,23.069604036,23.0697116614,23.0700906921,23.3489650974,23.07,0.541989002164,1265.63014514,17.8585675822,82.2222222222,0.00638805152857
4339,20.1666666667,0.0,335.774098251,2834.89209918,-3196.79450755,3.60631439778,23.0701029831,23.0699350617,23.0701134891,23.0700075431,23.3498280949,23.07,0.541989002164,961.830186156,17.3110883441,82.2222222222,0.00470698533684
4340,20.12,0.0,335.774098251,2815.30954935,-2838.76400599,102.175799202,23.0793313499,23.079638044,23.0800472316,23.0797289647,23.3506312731,23.08,0.541989002164,1324.86721096,17.9653140132,82.2222222222,0.00672426476691
4341,20.0733333333,0.0,335.774098251,2806.51120351,-3152.75489967,7.2784152598,23.0799887377,23.0799377138,23.0800546048,23.079918689,23.3515462289,23.08,0.541989002164,1011.35082406,17.4003258981,82.2222222222,0.00497595592751
4342,20.0266666667,0.0,335.774098251,2785.5662201,-2797.61730393,110.637425145,23.0899820313,23.0899864319,23.0896868294,23.0896959673,23.3524070945,23.09,0.541989002164,1371.92012935,18.0501032674,82.2222222222,0.00699323535759
